ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code
2649200,HJ247832,03/19/2003 02:05:00 PM,019XX E 79TH ST,0460,BATTERY,SIMPLE,OTHER,false,false,0414,004,8,43,08B
2649253,HJ136702,01/20/2003 11:53:00 AM,017XX N TALMAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1421,014,1,24,14
2649316,HJ261114,03/25/2003 11:00:00 PM,022XX W ST PAUL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1434,014,1,24,14
2649465,HJ244459,03/17/2003 08:08:00 PM,003XX E PERSHING RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0211,002,3,35,18
2649671,HJ261344,03/24/2003 05:00:00 PM,063XX S WOODLAWN AVE,0890,THEFT,FROM BUILDING,MEDICAL/DENTAL OFFICE,false,false,0314,003,20,42,06
2649749,HJ261617,03/15/2002 12:00:00 PM,043XX S TRUMBULL AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0821,008,14,58,26
2649939,HJ258952,03/25/2003 08:24:50 AM,012XX S INDEPENDENCE BLVD,0460,BATTERY,SIMPLE,RESIDENCE,false,true,1011,010,24,29,08B
2650078,HJ261337,03/26/2003 08:00:00 AM,070XX S JEFFERY BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0332,003,5,43,14
2650161,HJ262197,03/25/2003 09:30:00 PM,054XX N KENMORE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2023,020,48,77,07
2650171,HJ262770,03/03/2003 04:00:00 PM,073XX S RHODES AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0323,003,6,69,06
2650182,HJ262862,03/27/2003 12:40:00 AM,037XX W 75TH PL,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,0833,008,18,70,26
2650510,HJ262896,03/27/2003 02:25:47 AM,017XX W STEUBEN ST,0460,BATTERY,SIMPLE,STREET,false,false,2234,022,34,75,08B
2650755,HJ261758,03/26/2003 02:10:00 PM,073XX S JEFFERY BLVD,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",false,false,0333,003,5,43,08A
2650828,HJ238091,03/14/2003 07:20:00 PM,012XX W GREENLEAF AVE,2022,NARCOTICS,POSS: COCAINE,PARK PROPERTY,true,false,2423,024,49,1,18
2651041,HJ255623,03/23/2003 02:22:00 PM,046XX S EVANS AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0222,002,4,38,03
2651096,HJ261323,03/26/2003 09:20:00 AM,0000X W 95TH ST,2890,PUBLIC PEACE VIOLATION,OTHER VIOLATION,CTA GARAGE / OTHER PROPERTY,true,false,0634,006,21,49,26
2651316,HJ244048,03/17/2003 05:05:00 PM,062XX S HALSTED ST,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,false,false,0712,007,16,68,08A
2651379,HJ220401,03/05/2003 07:20:00 PM,020XX N KOSTNER AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,2522,025,30,20,18
2651511,HJ263559,03/24/2003 12:45:00 PM,001XX W WASHINGTON ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,0113,001,42,32,06
2651567,HJ238121,03/14/2003 07:45:00 PM,089XX S ELIZABETH ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,true,false,2222,022,21,73,18
2651571,HJ235542,03/13/2003 03:00:00 PM,016XX N LINDER AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2532,025,37,25,18
2652028,HJ264079,10/01/2002 12:00:00 AM,0000X N LA SALLE ST,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,false,false,0113,001,42,32,06
2652075,HJ264242,03/27/2003 07:20:00 AM,089XX S LAFLIN ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,2221,022,21,73,06
2652344,HJ264795,03/27/2003 10:00:00 PM,014XX W ARTHUR AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,2432,024,40,1,03
2652442,HJ262869,03/27/2003 01:28:22 AM,078XX S WESTERN AVE,0460,BATTERY,SIMPLE,CTA BUS,true,false,0835,008,18,70,08B
2652515,HJ261174,03/26/2003 08:20:00 AM,051XX N DAMEN AVE,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",true,false,2032,020,47,4,08B
2652560,HJ263899,03/27/2003 02:50:00 PM,051XX N AVERS AVE,0460,BATTERY,SIMPLE,OTHER COMMERCIAL TRANSPORTATION,false,false,1712,017,39,14,08B
2652914,HJ264230,03/26/2003 11:30:00 PM,016XX W 63RD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,false,false,0714,007,16,67,14
2652921,HJ264865,03/27/2003 10:55:00 PM,057XX N SHERIDAN RD,0460,BATTERY,SIMPLE,STREET,false,false,2022,020,48,77,08B
2652922,HJ262648,03/26/2003 07:30:00 PM,014XX W 59TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0713,007,16,67,08B
2653024,HJ260236,03/25/2003 06:15:00 PM,006XX E 131ST ST,2820,OTHER OFFENSE,TELEPHONE THREAT,CHA APARTMENT,false,true,0533,005,9,54,26
2653114,HJ238370,03/14/2003 09:40:00 PM,011XX W WILSON AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,true,false,2311,019,46,3,18
2653127,HJ265450,03/27/2003 11:00:00 PM,006XX N FRANKLIN ST,0810,THEFT,OVER $500,STREET,false,false,1831,018,42,8,06
2653253,HJ264183,03/27/2003 03:35:00 PM,029XX N SAWYER AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",false,false,1412,014,35,21,08B
2653392,HJ231884,03/11/2003 04:45:00 PM,079XX S MANISTEE AVE,2027,NARCOTICS,POSS: CRACK,APARTMENT,true,false,0422,004,7,46,18
2653395,HJ238568,03/14/2003 11:35:00 PM,047XX S COTTAGE GROVE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),true,false,2124,002,4,39,18
2653495,HJ264590,03/27/2003 08:47:54 PM,043XX S CALUMET AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0222,002,3,38,08B
2653565,HJ239804,03/15/2003 03:30:00 PM,014XX S KEDVALE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),OTHER,true,false,1011,010,24,29,18
2653672,HJ105838,01/04/2003 12:14:05 AM,0000X W GARFIELD BLVD,0820,THEFT,$500 AND UNDER,STREET,true,false,0233,002,3,40,06
2653676,HJ239791,03/15/2003 03:40:00 PM,046XX N RACINE AVE,2111,NARCOTICS,SALE/DEL HYPODERMIC NEEDLE,ALLEY,true,false,2311,019,46,3,26
2653831,HJ265480,03/28/2003 10:20:00 AM,057XX S JUSTINE ST,0460,BATTERY,SIMPLE,STREET,false,false,0713,007,16,67,08B
2654233,HJ265991,03/28/2003 02:30:00 PM,028XX W DEVON AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,false,false,2413,024,50,2,06
2654254,HJ266419,03/28/2003 06:30:00 PM,012XX S MICHIGAN AVE,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),true,false,0132,001,2,33,26
2654420,HJ266189,03/28/2003 03:00:00 PM,025XX W LELAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1911,019,47,4,14
2654440,HJ267183,03/29/2003 07:04:40 AM,010XX W GRAND AVE,1330,CRIMINAL TRESPASS,TO LAND,MEDICAL/DENTAL OFFICE,false,false,1323,012,27,24,26
2654494,HJ262947,03/27/2003 04:00:00 AM,028XX N ALBANY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1411,014,35,21,08B
2654519,HJ266942,03/29/2003 01:00:00 AM,022XX S HAMLIN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,1013,010,22,30,14
2654562,HJ265747,03/22/2003 01:00:00 PM,113XX S MICHIGAN AVE,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,false,false,0531,005,9,49,06
2654623,HJ267091,03/29/2003 03:45:00 AM,021XX N HALSTED ST,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,ALLEY,false,false,1812,018,43,7,17
2654668,HJ266253,03/28/2003 05:16:52 PM,014XX S FEDERAL ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0132,001,2,33,08B
2654703,HJ262644,03/26/2003 08:00:00 PM,076XX S STEWART AVE,0460,BATTERY,SIMPLE,STREET,false,false,0621,006,17,69,08B
2654757,HJ267318,03/29/2003 08:30:00 AM,024XX W 63RD ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0825,008,15,66,26
2654785,HJ208539,02/13/2003 12:01:00 AM,051XX S WOOD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0932,009,16,61,14
2654885,HJ267418,03/29/2003 12:30:00 AM,036XX S HONORE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0922,009,11,59,07
2654902,HJ257203,03/24/2003 09:00:00 AM,002XX N PINE AVE,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,1523,015,28,25,08A
2654946,HJ267585,03/28/2003 09:00:00 AM,029XX S MICHIGAN AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,APARTMENT,false,false,2112,002,2,35,06
2655119,HJ261767,03/26/2003 02:10:00 PM,056XX W DIVISION ST,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,2531,025,29,25,08B
2655153,HJ268170,03/29/2003 02:00:00 AM,057XX W BELLE PLAINE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1624,016,38,15,14
2655321,HJ266184,03/28/2003 12:00:00 AM,057XX W 59TH ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,false,false,0811,008,23,56,26
2655503,HJ266411,03/28/2003 09:30:00 AM,080XX S CLYDE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0414,004,8,46,05
2655507,HJ267512,03/29/2003 11:15:00 AM,009XX E 104TH ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,PARKING LOT/GARAGE(NON.RESID.),true,false,0512,005,9,50,26
2655614,HJ263620,03/26/2003 10:45:00 PM,055XX S ASHLAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,0713,007,16,67,07
2655789,HJ268904,03/30/2003 05:35:00 AM,022XX N LINCOLN AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1812,018,43,7,08B
2656079,HJ267499,03/29/2003 10:15:00 AM,015XX W 13TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1231,012,2,28,08B
2656134,HJ269171,03/30/2003 10:50:00 AM,026XX N HOYNE AVE,1330,CRIMINAL TRESPASS,TO LAND,CHA PARKING LOT/GROUNDS,true,false,1913,019,1,7,26
2656263,HJ255886,03/23/2003 04:30:00 PM,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0122,001,42,32,06
2656373,HJ268288,03/29/2003 07:30:00 PM,032XX W CERMAK RD,031A,ROBBERY,ARMED: HANDGUN,BARBERSHOP,true,false,1022,010,24,30,03
2656486,HJ270214,03/30/2003 08:20:00 PM,024XX N SAYRE AVE,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,true,false,2512,025,36,18,07
2656492,HJ237382,03/14/2003 02:02:00 PM,044XX W CONGRESS PKWY,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1131,011,24,26,18
2656509,HJ270034,03/30/2003 08:09:54 PM,030XX W PETERSON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2011,020,40,2,14
2656522,HJ270651,03/30/2003 09:00:00 PM,088XX S OGLESBY AVE,0920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,false,false,0412,004,8,48,07
2656736,HJ270696,03/30/2003 07:00:00 PM,069XX S ASHLAND AVE,0820,THEFT,$500 AND UNDER,OTHER,false,false,0734,007,17,67,06
2656757,HJ269520,03/21/2003 07:00:00 PM,070XX S PRAIRIE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0322,003,6,69,05
2657136,HJ268848,03/30/2003 04:39:42 AM,080XX S UNION AVE,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,STREET,true,false,0621,006,21,71,08A
2657190,HJ264026,03/27/2003 03:45:00 PM,007XX E 83RD ST,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,true,false,0631,006,6,44,04A
2657319,HJ268675,03/30/2003 12:20:00 AM,050XX W AUGUSTA BLVD,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,SIDEWALK,true,false,1531,015,37,25,08A
2657345,HJ260943,03/25/2003 11:00:00 PM,024XX N RIDGEWAY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2524,025,35,22,14
2657438,HJ270704,03/29/2003 03:30:00 PM,0000X N STATE ST,0810,THEFT,OVER $500,OTHER,false,false,0122,001,42,32,06
2657447,HJ269576,03/30/2003 03:40:38 PM,078XX S MARSHFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0611,006,17,71,08B
2657481,HJ241888,03/16/2003 04:10:00 PM,088XX S BURLEY AVE,2027,NARCOTICS,POSS: CRACK,CHA PARKING LOT/GROUNDS,true,false,0424,004,7,46,18
2657590,HJ259648,03/25/2003 01:35:00 PM,030XX W ARTHINGTON ST,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",true,false,1134,011,28,27,08A
2657785,HJ244523,03/17/2003 08:25:00 PM,038XX W DIVISION ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1112,011,27,23,18
2657915,HJ271827,03/31/2003 09:00:00 AM,036XX N PULASKI RD,0810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),false,false,1732,017,30,16,06
2658000,HJ272392,03/31/2003 07:30:00 PM,102XX S PRAIRIE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0511,005,9,49,26
2658193,HJ270859,03/31/2003 09:50:00 AM,024XX W 66TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0832,008,15,66,08B
2658247,HJ271986,03/31/2003 06:00:00 AM,030XX S KEDVALE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1031,010,22,30,05
2658249,HJ272779,04/01/2003 12:30:00 AM,033XX W WALNUT ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1123,011,28,27,07
2658258,HJ269419,03/30/2003 01:20:00 PM,048XX W WILSON AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,false,false,1623,016,45,15,24
2659042,HJ244723,03/17/2003 11:00:00 PM,109XX S PRINCETON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0513,005,34,49,18
2659479,HJ259175,03/23/2003 07:30:00 PM,007XX N MONTICELLO AVE,0460,BATTERY,SIMPLE,STREET,false,false,1112,011,27,23,08B
2659497,HJ273521,03/29/2003 12:00:00 AM,009XX N DRAKE AVE,0820,THEFT,$500 AND UNDER,OTHER,false,false,1121,011,27,23,06
2659538,HJ266601,03/28/2003 05:30:00 PM,063XX S DORCHESTER AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,0314,003,20,42,06
2659672,HJ270744,03/27/2003 06:30:00 PM,015XX E 74TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0324,003,5,43,08B
2659731,HJ273935,04/01/2003 03:10:00 PM,0000X N STATE ST,0870,THEFT,POCKET-PICKING,DEPARTMENT STORE,false,false,0122,001,42,32,06
2660009,HJ271982,03/31/2003 06:05:00 PM,036XX W IRVING PARK RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1723,017,33,16,08B
2660229,HJ270473,03/31/2003 02:20:41 AM,083XX S INGLESIDE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,APARTMENT,false,true,0632,006,8,44,03
2660294,HJ273597,03/26/2003 03:30:00 PM,027XX W LOGAN BLVD,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,false,false,1431,014,35,22,06
2660444,HJ274724,04/01/2003 05:15:00 PM,001XX E 115TH ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0532,005,9,53,05
2660652,HJ273659,04/01/2003 02:46:39 PM,089XX S COTTAGE GROVE AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,0633,006,6,44,04A
2660836,HJ273316,04/01/2003 11:22:00 AM,010XX N DEARBORN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1824,018,42,8,14
2660847,HJ264613,03/27/2003 08:40:00 PM,007XX N LAVERGNE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1531,015,28,25,18
2660864,HJ274687,04/01/2003 11:25:00 PM,067XX S ARTESIAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0832,008,15,66,08B
2661094,HJ273559,04/01/2003 01:30:00 PM,053XX S WOLCOTT AVE,0460,BATTERY,SIMPLE,STREET,false,false,0932,009,16,61,08B
2661183,HJ275560,04/02/2003 12:30:00 AM,044XX N MARINE DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2313,019,46,3,07
2661225,HJ267991,03/29/2003 03:54:28 PM,101XX S ABERDEEN ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2232,022,34,73,18
2661332,HJ239193,03/15/2003 10:15:00 AM,040XX S FEDERAL ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CHA PARKING LOT/GROUNDS,true,false,0214,002,3,38,18
2661412,HJ264908,03/27/2003 11:30:00 PM,010XX E 133RD ST,0460,BATTERY,SIMPLE,CHA PARKING LOT/GROUNDS,false,false,0533,005,9,54,08B
2661483,HJ276054,03/28/2003 03:45:00 PM,050XX S BLACKSTONE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2132,002,4,39,06
2661766,HJ275050,04/02/2003 08:09:33 AM,020XX S STATE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,false,true,0134,001,3,33,08B
2662043,HJ203758,02/14/2002 09:00:00 AM,006XX N ASHLAND AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,COMMERCIAL / BUSINESS OFFICE,false,false,1324,012,27,24,11
2662292,HJ276167,04/02/2003 04:30:00 PM,030XX S HALSTED ST,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,0923,009,11,60,06
2662301,HJ140721,01/22/2003 12:30:00 PM,008XX N LOCKWOOD AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1524,015,37,25,18
2662452,HJ272298,03/31/2003 09:05:00 PM,041XX W KAMERLING AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,true,true,2534,025,37,23,14
2662460,HJ275111,03/09/2003 05:00:00 PM,004XX E 95TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,0633,006,9,49,08B
2662467,HJ275357,04/02/2003 10:53:48 AM,002XX W 87TH ST,0860,THEFT,RETAIL THEFT,WAREHOUSE,true,false,0622,006,21,44,06
2662604,HJ273315,04/01/2003 07:30:00 AM,075XX S CHAMPLAIN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0624,006,6,69,05
2662609,HJ275241,04/02/2003 09:48:41 AM,047XX S LANGLEY AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0223,002,4,38,05
2662747,HJ240563,03/15/2003 11:10:00 PM,035XX W ARMITAGE AVE,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,true,false,1413,014,26,22,16
2662892,HJ277644,04/02/2003 08:00:00 AM,044XX W JACKSON BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,1113,011,28,26,14
2662920,HJ246680,03/18/2003 10:14:00 PM,005XX N LECLAIRE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1532,015,28,25,18
2662952,HJ277024,04/03/2003 04:19:30 AM,010XX E 81ST ST,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0631,006,8,44,08A
2663023,HJ275866,04/02/2003 02:12:00 PM,122XX S GREEN ST,0850,THEFT,ATTEMPT THEFT,SIDEWALK,false,false,0524,005,34,53,06
2663134,HJ222408,03/06/2003 08:30:00 PM,036XX S FEDERAL ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,0211,002,3,35,18
2663183,HJ276450,04/02/2003 07:00:00 PM,060XX S PAULINA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0714,007,15,67,08B
2663260,HJ277941,03/24/2003 10:20:00 AM,002XX N GARVEY CT,0820,THEFT,$500 AND UNDER,STREET,false,false,0113,001,42,32,06
2663273,HJ233136,03/12/2003 12:00:00 PM,052XX W CHICAGO AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,true,false,1524,015,37,25,18
2663283,HJ255612,03/23/2003 02:15:00 PM,063XX S NARRAGANSETT AVE,2027,NARCOTICS,POSS: CRACK,STREET,true,false,0812,008,23,64,18
2663337,HJ270243,03/30/2003 09:50:00 PM,040XX W GEORGE ST,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,false,false,2523,025,31,21,03
2663360,HJ278128,03/31/2003 04:00:00 PM,007XX E BOWEN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0213,002,4,38,14
2663456,HJ271851,03/31/2003 04:45:00 PM,039XX W POTOMAC AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,2535,025,27,23,26
2663927,HJ277480,03/16/2003 06:00:00 PM,024XX N CLYBOURN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,1931,019,32,7,14
2664092,HJ279104,04/04/2003 04:45:00 AM,006XX W 103RD ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,true,false,2232,022,9,73,26
2664238,HJ277696,04/02/2003 02:00:00 PM,043XX S DREXEL BLVD,0890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",false,false,2123,002,4,39,06
2664371,HJ278798,04/03/2003 10:00:00 PM,060XX S COTTAGE GROVE AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,GAS STATION,false,false,2133,002,20,42,10
2664392,HJ269228,03/30/2003 11:44:33 AM,064XX S HOYNE AVE,0560,ASSAULT,SIMPLE,STREET,false,false,0726,007,15,67,08A
2664414,HJ279451,04/03/2003 06:00:00 PM,025XX S ROCKWELL ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,1034,010,12,30,06
2787895,HJ426048,06/12/2003 11:30:00 AM,032XX W ADAMS ST,0820,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, BUILDING",false,false,1124,011,28,27,06
2664748,HJ262775,03/26/2003 10:57:00 PM,019XX N SPRINGFIELD AVE,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,true,false,2535,025,30,22,16
2664849,HJ279979,04/04/2003 09:00:00 AM,013XX N MILWAUKEE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1424,014,1,24,07
2665018,HJ272487,03/31/2003 11:00:00 PM,048XX W DIVERSEY AVE,0460,BATTERY,SIMPLE,BAR OR TAVERN,true,false,2521,025,31,19,08B
2665208,HJ277064,04/01/2003 05:15:00 PM,015XX S LAWNDALE AVE,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,STREET,false,false,1014,010,24,29,26
2665273,HJ277261,04/02/2003 08:00:00 PM,002XX W GARFIELD BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),true,false,0934,009,3,37,07
2665282,HJ281010,04/04/2003 11:30:00 PM,015XX S HOMAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1021,010,24,29,08B
2665615,HJ281148,04/05/2003 01:50:00 AM,062XX S CALUMET AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,CHA APARTMENT,false,true,0311,003,20,40,04B
2665892,HJ279412,04/04/2003 09:10:00 AM,076XX S GREEN ST,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",true,false,0621,006,17,71,08A
2665943,HJ280842,04/04/2003 09:17:00 PM,001XX W 95TH ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,false,false,0634,006,21,49,14
2666070,HJ280731,04/04/2003 08:10:00 PM,065XX S HERMITAGE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0725,007,15,67,14
2666555,HJ280827,04/04/2003 09:20:01 PM,033XX W BEACH AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,1422,014,26,23,08A
2787934,HJ437038,06/18/2003 12:00:00 PM,031XX N PULASKI RD,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,false,false,2523,025,31,21,06
2666606,HJ282868,04/05/2003 11:00:00 PM,070XX N RAVENSWOOD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,2424,024,49,1,26
2666681,HJ280296,04/04/2003 03:30:00 PM,018XX W 17TH ST,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,false,false,1223,012,25,31,07
2667073,HJ283345,04/06/2003 10:30:00 AM,041XX W 24TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1013,010,22,30,14
2667096,HJ283371,04/05/2003 02:00:00 AM,049XX N DRAKE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1712,017,39,14,14
2667327,HJ281592,04/05/2003 10:39:09 AM,050XX W CRYSTAL ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,2533,025,37,25,07
2667620,HJ282994,04/06/2003 04:29:44 AM,026XX S HAMLIN AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,1031,010,22,30,03
2667800,HJ284805,04/06/2003 09:30:00 PM,024XX W CULLOM AVE,0810,THEFT,OVER $500,STREET,false,false,1912,019,47,5,06
2667833,HJ282174,04/04/2003 07:00:00 PM,052XX S MELVINA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0811,008,23,56,14
